plain,17,0.0012353753360947605
concentrate,1,7.266913741733885e-05
attention,5,0.0003633456870866943
eye,9,0.0006540222367560497
oblong,2,0.0001453382748346777
brown,14,0.001017367923842744
shiny,1,7.266913741733885e-05
touch,15,0.0010900370612600828
smooth,2,0.0001453382748346777
cool,1,7.266913741733885e-05
hard,9,0.0006540222367560497
tap,1,7.266913741733885e-05
wooden,1,7.266913741733885e-05
sound,8,0.0005813530993387108
feels,2,0.0001453382748346777
hears,2,0.0001453382748346777
agree,12,0.0008720296490080662
description,45,0.0032701111837802484
difficulty,14,0.001017367923842744
precise,7,0.000508683961921372
troubles,1,7.266913741733885e-05
colour,58,0.004214809970205654
reflect,5,0.0003633456870866943
light,23,0.0016713901605987936
brighter,1,7.266913741733885e-05
white,16,0.0011627061986774216
reflected,3,0.00021800741225201656
distribution,8,0.0005813530993387108
colours,12,0.0008720296490080662
change,5,0.0003633456870866943
people,46,0.0033427803211975872
moment,14,0.001017367923842744
view,52,0.0037787951457016206
practical,7,0.000508683961921372
purposes,2,0.0001453382748346777
differences,2,0.0001453382748346777
unimportant,1,7.266913741733885e-05
painter,3,0.00021800741225201656
unlearn,1,7.266913741733885e-05
habit,6,0.0004360148245040331
thinking,11,0.0007993605115907274
common,36,0.002616088947024199
learn,7,0.000508683961921372
distinctions,2,0.0001453382748346777
trouble,1,7.266913741733885e-05
distinction,7,0.000508683961921372
philosopher,11,0.0007993605115907274
stronger,2,0.0001453382748346777
troubled,1,7.266913741733885e-05
answering,3,0.00021800741225201656
return,8,0.0005813530993387108
pre,1,7.266913741733885e-05
eminently,1,7.266913741733885e-05
appears,17,0.0012353753360947605
_the_,2,0.0001453382748346777
artificial,1,7.266913741733885e-05
blind,13,0.0009446987864254052
wearing,1,7.266913741733885e-05
blue,9,0.0006540222367560497
spectacles,1,7.266913741733885e-05
dark,3,0.00021800741225201656
hearing,4,0.0002906765496693554
unchanged,1,7.266913741733885e-05
inherent,1,7.266913741733885e-05
depending,1,7.266913741733885e-05
spectator,3,0.00021800741225201656
falls,1,7.266913741733885e-05
speak,9,0.0006540222367560497
sort,42,0.003052103771528232
usual,3,0.00021800741225201656
conditions,4,0.0002906765496693554
considered,14,0.001017367923842744
real,53,0.0038514642831189595
avoid,5,0.0003633456870866943
favouritism,1,7.266913741733885e-05
compelled,5,0.0003633456870866943
deny,12,0.0008720296490080662
applies,17,0.0012353753360947605
texture,1,7.266913741733885e-05
naked,3,0.00021800741225201656
grain,1,7.266913741733885e-05
looked,1,7.266913741733885e-05
microscope,4,0.0002906765496693554
roughnesses,2,0.0001453382748346777
hills,1,7.266913741733885e-05
valleys,1,7.266913741733885e-05
sorts,5,0.0003633456870866943
imperceptible,2,0.0001453382748346777
naturally,9,0.0006540222367560497
tempted,1,7.266913741733885e-05
changed,1,7.266913741733885e-05
powerful,2,0.0001453382748346777
trust,2,0.0001453382748346777
confidence,3,0.00021800741225201656
senses,22,0.0015987210231814548
deserts,1,7.266913741733885e-05
judging,11,0.0007993605115907274
shapes,5,0.0003633456870866943
unreflectingly,1,7.266913741733885e-05
draw,9,0.0006540222367560497
rectangular,3,0.00021800741225201656
acute,1,7.266913741733885e-05
angles,3,0.00021800741225201656
obtuse,1,7.266913741733885e-05
parallel,2,0.0001453382748346777
converged,1,7.266913741733885e-05
equal,1,7.266913741733885e-05
nearer,5,0.0003633456870866943
commonly,10,0.0007266913741733886
noticed,2,0.0001453382748346777
experience,80,0.005813530993387109
taught,1,7.266913741733885e-05
construct,1,7.266913741733885e-05
inferred,10,0.0007266913741733886
constantly,6,0.0004360148245040331
changing,2,0.0001453382748346777
truth,89,0.006467553230143158
sensation,19,0.0013807136109294383
hardness,6,0.0004360148245040331
resists,2,0.0001453382748346777
pressure,1,7.266913741733885e-05
depends,12,0.0008720296490080662
press,3,0.00021800741225201656
body,25,0.0018167284354334715
sensations,20,0.0014533827483467771
pressures,1,7.266913741733885e-05
supposed,22,0.0015987210231814548
reveal,4,0.0002906765496693554
_directly_,1,7.266913741733885e-05
definite,19,0.0013807136109294383
property,19,0.0013807136109294383
_signs_,1,7.266913741733885e-05
_causes_,1,7.266913741733885e-05
sounds,7,0.000508683961921372
elicited,4,0.0002906765496693554
rapping,1,7.266913741733885e-05
_immediately_,3,0.00021800741225201656
inference,15,0.0010900370612600828
2,12,0.0008720296490080662
object,105,0.00763025942882058
simple,6,0.0004360148245040331
meaning,11,0.0007993605115907274
smells,1,7.266913741733885e-05
hardnesses,1,7.266913741733885e-05
aware,24,0.0017440592980161324
_of_,3,0.00021800741225201656
datum,23,0.0016713901605987936
awareness,3,0.00021800741225201656
smoothness,3,0.00021800741225201656
associate,2,0.0001453382748346777
reasons,19,0.0013807136109294383
properties,16,0.0011627061986774216
arises,4,0.0002906765496693554
relation,94,0.006830898917229852
supposing,9,0.0006540222367560497
exists,33,0.002398081534772182
collection,14,0.001017367923842744
called,49,0.003560787733449604
matter,46,0.0033427803211975872
nature,58,0.004214809970205654
brought,4,0.0002906765496693554
prominently,4,0.0002906765496693554
existing,9,0.0006540222367560497
independently,10,0.0007266913741733886
bishop,2,0.0001453382748346777
berkeley,26,0.0018893975728508103
1685,1,7.266913741733885e-05
1753,1,7.266913741733885e-05
_three,2,0.0001453382748346777
dialogues,2,0.0001453382748346777
hylas,3,0.00021800741225201656
philonous,2,0.0001453382748346777
opposition,3,0.00021800741225201656
sceptics,1,7.266913741733885e-05
atheists_,1,7.266913741733885e-05
undertake,1,7.266913741733885e-05
prove,26,0.0018893975728508103
consists,21,0.001526051885764116
minds,50,0.003633456870866943
hitherto,8,0.0005813530993387108
believed,13,0.0009446987864254052
match,1,7.266913741733885e-05
mercilessly,1,7.266913741733885e-05
drives,1,7.266913741733885e-05
paradoxes,1,7.266913741733885e-05
denial,3,0.00021800741225201656
arguments,16,0.0011627061986774216
employed,4,0.0002906765496693554
confused,1,7.266913741733885e-05
quibbling,1,7.266913741733885e-05
retains,2,0.0001453382748346777
merit,2,0.0001453382748346777
existence,55,0.003996802557953637
capable,16,0.0011627061986774216
denied,5,0.0003633456870866943
absurdity,3,0.00021800741225201656
exist,54,0.003924133420536298
involved,19,0.0013807136109294383
opposed,14,0.001017367923842744
mind,87,0.00632221495530848
occupying,1,7.266913741733885e-05
radically,6,0.0004360148245040331
incapable,8,0.0005813530993387108
consciousness,8,0.0005813530993387108
chiefly,2,0.0001453382748346777
denies,1,7.266913741733885e-05
signs,7,0.000508683961921372
_something_,1,7.266913741733885e-05
independent,19,0.0013807136109294383
mental,35,0.00254341980960686
entertained,2,0.0001453382748346777
admits,2,0.0001453382748346777
continues,6,0.0004360148245040331
shut,5,0.0003633456870866943
eyes,6,0.0004360148245040331
believing,23,0.0016713901605987936
persists,3,0.00021800741225201656
altogether,5,0.0003633456870866943
_our_,1,7.266913741733885e-05
led,14,0.001017367923842744
idea,31,0.0022527432599375044
god,10,0.0007266913741733886
required,11,0.0007993605115907274
permanence,1,7.266913741733885e-05
independence,1,7.266913741733885e-05
unknowable,3,0.00021800741225201656
infer,5,0.0003633456870866943
held,17,0.0012353753360947605
depend,13,0.0009446987864254052
apprehended,10,0.0007266913741733886
_some_,5,0.0003633456870866943
collective,1,7.266913741733885e-05
universe,31,0.0022527432599375044
hold,11,0.0007993605115907274
rate,10,0.0007266913741733886
feelings,10,0.0007266913741733886
argument,26,0.0018893975728508103
support,8,0.0005813530993387108
inconceivable,2,0.0001453382748346777
opinion,14,0.001017367923842744
fallacious,6,0.0004360148245040331
advance,4,0.0002906765496693554
shortly,1,7.266913741733885e-05
crudely,1,7.266913741733885e-05
valid,10,0.0007266913741733886
advanced,3,0.00021800741225201656
majority,1,7.266913741733885e-05
idealists,5,0.0003633456870866943
explaining,3,0.00021800741225201656
leibniz,8,0.0005813530993387108
1646,1,7.266913741733885e-05
1716,1,7.266913741733885e-05
rudimentary,2,0.0001453382748346777
admit,14,0.001017367923842744
remembered,9,0.0006540222367560497
colony,1,7.266913741733885e-05
souls,2,0.0001453382748346777
affirmative,1,7.266913741733885e-05
diverge,1,7.266913741733885e-05
views,5,0.0003633456870866943
mortals,2,0.0001453382748346777
agreed,5,0.0003633456870866943
occurrence,4,0.0002906765496693554
sign,4,0.0002906765496693554
differing,3,0.00021800741225201656
completely,10,0.0007266913741733886
regarded,12,0.0008720296490080662
causing,1,7.266913741733885e-05
suitable,2,0.0001453382748346777
_is_,8,0.0005813530993387108
vitally,2,0.0001453382748346777
accepting,4,0.0002906765496693554
concerned,16,0.0011627061986774216
discovered,7,0.000508683961921372
appeared,5,0.0003633456870866943
knowing,14,0.001017367923842744
finding,6,0.0004360148245040331
bewildering,1,7.266913741733885e-05
strangest,1,7.266913741733885e-05
hypotheses,7,0.000508683961921372
familiar,6,0.0004360148245040331
roused,1,7.266913741733885e-05
slightest,4,0.0002906765496693554
surprising,3,0.00021800741225201656
possibilities,7,0.000508683961921372
modest,2,0.0001453382748346777
result,19,0.0013807136109294383
complete,6,0.0004360148245040331
liberty,1,7.266913741733885e-05
conjecture,1,7.266913741733885e-05
tells,8,0.0005813530993387108
community,1,7.266913741733885e-05
sober,1,7.266913741733885e-05
science,31,0.0022527432599375044
scarcely,6,0.0004360148245040331
wonderful,1,7.266913741733885e-05
vast,1,7.266913741733885e-05
electric,1,7.266913741733885e-05
charges,2,0.0001453382748346777
violent,1,7.266913741733885e-05
motion,18,0.0013080444735120995
suggests,2,0.0001453382748346777
_answer_,1,7.266913741733885e-05
power,10,0.0007266913741733886
_asking_,1,7.266913741733885e-05
increase,1,7.266913741733885e-05
strangeness,1,7.266913741733885e-05
lying,1,7.266913741733885e-05
surface,2,0.0001453382748346777
commonest,2,0.0001453382748346777
intrinsic,9,0.0006540222367560497
product,6,0.0004360148245040331
imagination,7,0.000508683961921372
dream,9,0.0006540222367560497
prolonged,1,7.266913741733885e-05
bodies,8,0.0005813530993387108
grounds,11,0.0007993605115907274
observing,1,7.266913741733885e-05
left,9,0.0006540222367560497
desert,1,7.266913741733885e-05
outer,8,0.0005813530993387108
uncomfortable,1,7.266913741733885e-05
possibility,9,0.0006540222367560497
strictly,7,0.000508683961921372
proved,18,0.0013080444735120995
false,27,0.001962066710268149
suppose,35,0.00254341980960686
embark,1,7.266913741733885e-05
matters,6,0.0004360148245040331
fixed,1,7.266913741733885e-05
doubting,5,0.0003633456870866943
experienced,10,0.0007266913741733886
psychological,5,0.0003633456870866943
calling,2,0.0001453382748346777
absolutely,3,0.00021800741225201656
descartes,6,0.0004360148245040331
1596,1,7.266913741733885e-05
1650,1,7.266913741733885e-05
founder,2,0.0001453382748346777
modern,6,0.0004360148245040331
invented,1,7.266913741733885e-05
method,7,0.000508683961921372
profit,2,0.0001453382748346777
systematic,2,0.0001453382748346777
determined,3,0.00021800741225201656
distinctly,1,7.266913741733885e-05
bring,3,0.00021800741225201656
applying,2,0.0001453382748346777
gradually,4,0.0002906765496693554
convinced,2,0.0001453382748346777
_quite_,1,7.266913741733885e-05
imagined,2,0.0001453382748346777
deceitful,1,7.266913741733885e-05
demon,3,0.00021800741225201656
unreal,2,0.0001453382748346777
perpetual,1,7.266913741733885e-05
phantasmagoria,1,7.266913741733885e-05
improbable,3,0.00021800741225201656
existed,5,0.0003633456870866943
perceived,8,0.0005813530993387108
deceive,1,7.266913741733885e-05
absolute,15,0.0010900370612600828
_cogito,1,7.266913741733885e-05
ergo,1,7.266913741733885e-05
sum_,1,7.266913741733885e-05
basis,8,0.0005813530993387108
set,14,0.001017367923842744
build,1,7.266913741733885e-05
laid,2,0.0001453382748346777
ruins,2,0.0001453382748346777
inventing,1,7.266913741733885e-05
subjective,3,0.00021800741225201656
performed,6,0.0004360148245040331
service,2,0.0001453382748346777
students,4,0.0002906765496693554
subject,25,0.0018167284354334715
care,6,0.0004360148245040331
day,9,0.0006540222367560497
yesterday,4,0.0002906765496693554
arrive,7,0.000508683961921372
convincing,1,7.266913741733885e-05
belongs,9,0.0006540222367560497
_i_,1,7.266913741733885e-05
involves,8,0.0005813530993387108
involve,15,0.0010900370612600828
permanent,7,0.000508683961921372
momentary,1,7.266913741733885e-05
primitive,1,7.266913741733885e-05
dreams,12,0.0008720296490080662
hallucinations,2,0.0001453382748346777
perceptions,6,0.0004360148245040331
ghost,3,0.00021800741225201656
corresponds,5,0.0003633456870866943
limited,9,0.0006540222367560497
exceptional,2,0.0001453382748346777
solid,1,7.266913741733885e-05
pursuit,2,0.0001453382748346777
granted,6,0.0004360148245040331
enumerated,1,7.266913741733885e-05
connected,11,0.0007993605115907274
unhesitatingly,2,0.0001453382748346777
answers,11,0.0007993605115907274
bought,2,0.0001453382748346777
sold,1,7.266913741733885e-05
pushed,1,7.266913741733885e-05
cloth,3,0.00021800741225201656
_mere_,1,7.266913741733885e-05
hides,1,7.266913741733885e-05
derive,7,0.000508683961921372
ceased,4,0.0002906765496693554
suspended,1,7.266913741733885e-05
air,5,0.0003633456870866943
resting,1,7.266913741733885e-05
miracle,1,7.266913741733885e-05
plainly,4,0.0002906765496693554
absurd,5,0.0003633456870866943
wishes,5,0.0003633456870866943
frightened,1,7.266913741733885e-05
absurdities,1,7.266913741733885e-05
secure,3,0.00021800741225201656
addition,8,0.0005813530993387108
dinner,1,7.266913741733885e-05
preposterous,2,0.0001453382748346777
maintain,1,7.266913741733885e-05
tablecloth,1,7.266913741733885e-05
knives,1,7.266913741733885e-05
forks,1,7.266913741733885e-05
spoons,1,7.266913741733885e-05
glasses,1,7.266913741733885e-05
private,21,0.001526051885764116
separate,6,0.0004360148245040331
public,9,0.0006540222367560497
neutral,4,0.0002906765496693554
occurs,4,0.0002906765496693554
variations,1,7.266913741733885e-05
follow,7,0.000508683961921372
perspective,1,7.266913741733885e-05
reflection,10,0.0007266913741733886
easy,7,0.000508683961921372
underlying,2,0.0001453382748346777
occupant,1,7.266913741733885e-05
_his_,2,0.0001453382748346777
died,4,0.0002906765496693554
expectation,2,0.0001453382748346777
underlies,1,7.266913741733885e-05
considerations,2,0.0001453382748346777
beg,1,7.266913741733885e-05
issue,2,0.0001453382748346777
represented,6,0.0004360148245040331
voices,1,7.266913741733885e-05
appeal,4,0.0002906765496693554
testimony,5,0.0003633456870866943
purely,6,0.0004360148245040331
characteristics,9,0.0006540222367560497
tend,2,0.0001453382748346777
admitted,6,0.0004360148245040331
logical,23,0.0016713901605987936
hypothesis,5,0.0003633456870866943
mere,18,0.0013080444735120995
fancy,1,7.266913741733885e-05
complicated,3,0.00021800741225201656
waking,5,0.0003633456870866943
delusion,1,7.266913741733885e-05
corresponded,1,7.266913741733885e-05
assumed,4,0.0002906765496693554
door,2,0.0001453382748346777
banging,1,7.266913741733885e-05
instance,34,0.002470750672189521
naval,2,0.0001453382748346777
engagement,1,7.266913741733885e-05
actual,28,0.002034735847685488
battle,3,0.00021800741225201656
correspond,8,0.0005813530993387108
impossibility,5,0.0003633456870866943
supposition,4,0.0002906765496693554
create,3,0.00021800741225201656
logically,11,0.0007993605115907274
impossible,15,0.0010900370612600828
viewed,2,0.0001453382748346777
accounting,1,7.266913741733885e-05
action,4,0.0002906765496693554
simplicity,2,0.0001453382748346777
easily,7,0.000508683961921372
cat,5,0.0003633456870866943
moved,1,7.266913741733885e-05
passing,2,0.0001453382748346777
series,2,0.0001453382748346777
intermediate,2,0.0001453382748346777
positions,4,0.0002906765496693554
suddenly,2,0.0001453382748346777
sprang,1,7.266913741733885e-05
understand,21,0.001526051885764116
hungry,2,0.0001453382748346777
meal,2,0.0001453382748346777
odd,1,7.266913741733885e-05
appetite,1,7.266913741733885e-05
grow,1,7.266913741733885e-05
fast,1,7.266913741733885e-05
hunger,3,0.00021800741225201656
behaviour,1,7.266913741733885e-05
represent,1,7.266913741733885e-05
expression,2,0.0001453382748346777
utterly,2,0.0001453382748346777
inexplicable,1,7.266913741733885e-05
movements,1,7.266913741733885e-05
patches,3,0.00021800741225201656
triangle,7,0.000508683961921372
playing,1,7.266913741733885e-05
football,1,7.266913741733885e-05
compared,1,7.266913741733885e-05
human,15,0.0010900370612600828
hear,10,0.0007266913741733886
noises,1,7.266913741733885e-05
simultaneously,5,0.0003633456870866943
motions,6,0.0004360148245040331
lips,1,7.266913741733885e-05
expressions,1,7.266913741733885e-05
emitted,1,7.266913741733885e-05
happen,8,0.0005813530993387108
mistaken,4,0.0002906765496693554
suggested,4,0.0002906765496693554
accounted,4,0.0002906765496693554
scientific,8,0.0005813530993387108
principles,50,0.003633456870866943
principle,54,0.003924133420536298
urges,1,7.266913741733885e-05
adopt,6,0.0004360148245040331
dependent,9,0.0006540222367560497
perceiving,3,0.00021800741225201656
originally,1,7.266913741733885e-05
belief,99,0.007194244604316547
external,2,0.0001453382748346777
ready,2,0.0001453382748346777
_instinctive_,1,7.266913741733885e-05
instinctively,3,0.00021800741225201656
identical,5,0.0003633456870866943
discovery,2,0.0001453382748346777
paradoxical,1,7.266913741733885e-05
taste,4,0.0002906765496693554
smell,2,0.0001453382748346777
leaves,4,0.0002906765496693554
undiminished,1,7.266913741733885e-05
instinctive,11,0.0007993605115907274
_are_,1,7.266913741733885e-05
_corresponding_,2,0.0001453382748346777
lead,3,0.00021800741225201656
contrary,14,0.001017367923842744
simplify,1,7.266913741733885e-05
systematize,1,7.266913741733885e-05
account,18,0.0013080444735120995
rejecting,4,0.0002906765496693554
slight,4,0.0002906765496693554
continuing,1,7.266913741733885e-05
perceive,12,0.0008720296490080662
conclusion,17,0.0012353753360947605
doubtless,1,7.266913741733885e-05
strong,4,0.0002906765496693554
typical,1,7.266913741733885e-05
philosophical,12,0.0008720296490080662
character,5,0.0003633456870866943
validity,7,0.000508683961921372
built,2,0.0001453382748346777
beliefs,50,0.003633456870866943
rejected,4,0.0002906765496693554
association,10,0.0007266913741733886
entangled,1,7.266913741733885e-05
falsely,4,0.0002906765496693554
hierarchy,2,0.0001453382748346777
isolated,2,0.0001453382748346777
irrelevant,5,0.0003633456870866943
additions,2,0.0001453382748346777
finally,3,0.00021800741225201656
clash,1,7.266913741733885e-05
harmonious,3,0.00021800741225201656
clashes,1,7.266913741733885e-05
harmonize,2,0.0001453382748346777
worthy,2,0.0001453382748346777
acceptance,1,7.266913741733885e-05
_possible_,1,7.266913741733885e-05
element,3,0.00021800741225201656
_reason_,1,7.266913741733885e-05
reject,6,0.0004360148245040331
ground,10,0.0007266913741733886
organizing,1,7.266913741733885e-05
consequences,1,7.266913741733885e-05
modify,1,7.266913741733885e-05
abandon,2,0.0001453382748346777
sole,3,0.00021800741225201656
orderly,1,7.266913741733885e-05
organization,2,0.0001453382748346777
_possibility_,1,7.266913741733885e-05
error,16,0.0011627061986774216
remains,9,0.0006540222367560497
likelihood,2,0.0001453382748346777
diminished,1,7.266913741733885e-05
interrelation,1,7.266913741733885e-05
critical,6,0.0004360148245040331
preceded,2,0.0001453382748346777
acquiescence,1,7.266913741733885e-05
function,2,0.0001453382748346777
perform,3,0.00021800741225201656
rightly,3,0.00021800741225201656
wrongly,3,0.00021800741225201656
attainable,1,7.266913741733885e-05
spoken,4,0.0002906765496693554
suffices,2,0.0001453382748346777
begun,1,7.266913741733885e-05
adequacy,1,7.266913741733885e-05
justify,3,0.00021800741225201656
arduous,1,7.266913741733885e-05
labours,2,0.0001453382748346777
iii,1,7.266913741733885e-05
preceding,9,0.0006540222367560497
demonstrative,1,7.266913741733885e-05
rational,2,0.0001453382748346777
noise,4,0.0002906765496693554
appearances,1,7.266913741733885e-05
ceases,5,0.0003633456870866943
remove,2,0.0001453382748346777
contact,7,0.000508683961921372
cease,4,0.0002906765496693554
rap,2,0.0001453382748346777
knuckles,2,0.0001453382748346777
continuously,1,7.266913741733885e-05
reappear,1,7.266913741733885e-05
replace,3,0.00021800741225201656
perception,12,0.0008720296490080662
incomplete,9,0.0006540222367560497
hypothetical,3,0.00021800741225201656
deserving,1,7.266913741733885e-05
respect,4,0.0002906765496693554
unconsciously,2,0.0001453382748346777
drifted,1,7.266913741733885e-05
phenomena,9,0.0006540222367560497
reduced,2,0.0001453382748346777
heat,2,0.0001453382748346777
wave,10,0.0007266913741733886
travel,3,0.00021800741225201656
emitting,1,7.266913741733885e-05
aether,1,7.266913741733885e-05
gross,3,0.00021800741225201656
assigns,1,7.266913741733885e-05
position,8,0.0005813530993387108
_may_,1,7.266913741733885e-05
assist,1,7.266913741733885e-05
misleading,6,0.0004360148245040331
_not_,2,0.0001453382748346777
convey,2,0.0001453382748346777
acquire,5,0.0003633456870866943
sea,1,7.266913741733885e-05
voyage,1,7.266913741733885e-05
_light_,2,0.0001453382748346777
caused,5,0.0003633456870866943
waves,6,0.0004360148245040331
nerves,2,0.0001453382748346777
brain,2,0.0001453382748346777
meant,9,0.0006540222367560497
remarks,1,7.266913741733885e-05
apply,9,0.0006540222367560497
kinds,11,0.0007993605115907274
absent,3,0.00021800741225201656
_space_,1,7.266913741733885e-05
essential,7,0.000508683961921372
_a_,5,0.0003633456870866943
infancy,1,7.266913741733885e-05
touching,3,0.00021800741225201656
circular,4,0.0002906765496693554
coin,1,7.266913741733885e-05
_judge_,1,7.266913741733885e-05
_look_,1,7.266913741733885e-05
oval,1,7.266913741733885e-05
straight,7,0.000508683961921372
judge,12,0.0008720296490080662
intrinsically,4,0.0002906765496693554
concerns,3,0.00021800741225201656
_apparent_,1,7.266913741733885e-05
percipient,2,0.0001453382748346777
_private_,1,7.266913741733885e-05
spaces,11,0.0007993605115907274
_connected_,1,7.266913741733885e-05
manner,5,0.0003633456870866943
connexion,19,0.0013807136109294383
investigation,2,0.0001453382748346777
provisionally,1,7.266913741733885e-05
_causing_,1,7.266913741733885e-05
notice,5,0.0003633456870866943
organs,3,0.00021800741225201656
close,2,0.0001453382748346777
occupied,3,0.00021800741225201656
roughly,2,0.0001453382748346777
speaking,9,0.0006540222367560497
opaque,1,7.266913741733885e-05
touches,1,7.266913741733885e-05
tongue,1,7.266913741733885e-05
circumstances,6,0.0004360148245040331
relative,4,0.0002906765496693554
determine,3,0.00021800741225201656
situated,1,7.266913741733885e-05
vaguer,1,7.266913741733885e-05
embracing,1,7.266913741733885e-05
road,5,0.0003633456870866943
house,3,0.00021800741225201656
bear,2,0.0001453382748346777
reached,2,0.0001453382748346777
sooner,5,0.0003633456870866943
walk,1,7.266913741733885e-05
ordnance,1,7.266913741733885e-05
map,2,0.0001453382748346777
spatial,3,0.00021800741225201656
houses,2,0.0001453382748346777
dealt,6,0.0004360148245040331
geometry,5,0.0003633456870866943
physics,1,7.266913741733885e-05
astronomy,2,0.0001453382748346777
assuming,6,0.0004360148245040331
_only_,2,0.0001453382748346777
correspondence,10,0.0007266913741733886
